ds,yhat,yhat_lower,yhat_upper
2015-05-28 09:30:00,30113.82943936346,24922.523159283566,35469.636236258746
2015-05-28 09:40:00,30333.047789362885,25296.166459362885,35133.91219619981
2015-05-28 09:50:00,30529.312520973443,25498.23966788459,35554.93212582581
2015-05-28 10:00:00,30702.974113166594,24855.76481924856,35606.315879432186
2015-05-28 10:10:00,30854.701224905093,25374.248659541216,35950.48622959514
2015-05-28 10:20:00,30985.441028415476,25938.829910975765,36480.12310512824
2015-05-28 10:30:00,31096.37340864174,26222.18688920051,36670.24011425548
2015-05-28 10:40:00,31188.86055934916,25878.19247982144,36457.2577826862
2015-05-28 10:50:00,31264.393634212265,25793.574128189426,36308.92231437634
2015-05-28 11:00:00,31324.538190494717,26165.912535254145,36555.039432323116
2015-05-28 11:10:00,31370.88018630761,26076.39313924463,36557.03146776189
2015-05-28 11:20:00,31404.9742583369,25803.927127517753,36387.26637941061
2015-05-28 11:30:00,31428.295920877285,25940.212349653062,37052.364886331896
2015-05-28 11:40:00,31442.199187242382,26408.621235666255,36561.39010779877
2015-05-28 11:50:00,31447.88092799984,26172.070712557943,36698.46974186688
2015-05-28 12:00:00,31446.35305184537,25922.66182319209,36447.37320063669
2015-05-28 12:10:00,31438.42333264969,26375.59930366935,37001.989307732714
2015-05-28 12:20:00,31424.685415858683,26022.120832161363,36619.26113054495
2015-05-28 12:30:00,31405.518232072176,25883.726631008274,36703.079772030585
2015-05-28 12:40:00,31381.09473036421,26407.555735608046,36584.53021375535
2015-05-28 12:50:00,31351.399532791813,25887.23018539856,36340.40289961324
2015-05-28 13:00:00,31316.254811437015,26012.044419917725,36465.45469718121
2015-05-28 13:10:00,31275.35341098098,26105.482489598868,36678.240155967826
2015-05-28 13:20:00,31228.2979923916,25544.266102262238,36588.38416117866
2015-05-28 13:30:00,31174.644763944227,26135.474753342245,36741.717121077636
2015-05-28 13:40:00,31113.95020106133,26290.73248337772,36378.61572200026
2015-05-28 13:50:00,31045.819043532865,25646.781685047954,36334.70563284615
2015-05-28 14:00:00,30969.95179907475,25705.040301370504,36316.70326279041
2015-05-28 14:10:00,30886.189978937407,25679.172513782905,36229.03289064172
2015-05-28 14:20:00,30794.55734697133,25703.355501436912,36252.16590512343
2015-05-28 14:30:00,30695.29557146238,25240.231105993407,35738.304169144576
2015-05-28 14:40:00,30588.892833194204,25166.119945760274,35783.35755645555
2015-05-28 14:50:00,30476.10415253175,24955.136053987342,35697.19006801484
2015-05-28 15:00:00,30357.96245069722,25044.323321903565,35220.324679186684
2015-05-28 15:10:00,30235.77964645699,25226.39286595745,35696.987353893215
2015-05-28 15:20:00,30111.13740040762,24724.021715712082,35348.096128445286
2015-05-28 15:30:00,29985.86744791123,24630.00650003293,35202.77164899758
2015-05-28 15:40:00,29862.021793861866,24903.448337358543,35066.94000208832
2015-05-28 15:50:00,29741.833373697344,24690.126498319114,35119.80989323385
2015-05-28 16:00:00,29627.66809820141,24103.603884120887,34558.64997502786
2015-05-28 16:10:00,29521.969492460055,24563.401851461917,34995.960042141734
2015-05-28 16:20:00,29427.197395302435,24156.938139321905,34944.67774262105
2015-05-28 16:30:00,29345.7624038739,24281.545834965462,34410.09488769929
2015-05-28 16:40:00,29279.957913196602,24247.418452376034,33939.11220994066
2015-05-28 16:50:00,29231.891716542195,23931.064256204292,34493.29479061627
2015-05-28 17:00:00,29203.419187918218,23462.024886288997,34441.58403182684
2015-05-28 17:10:00,29196.080063246452,23920.68529746285,34109.57828000281
2015-05-28 17:20:00,29211.040773553705,24221.04808651093,34337.13578945462
2015-05-28 17:30:00,29249.044158902823,23945.499959390527,34384.644116664334
2015-05-28 17:40:00,29310.368213116137,24043.525437394583,34657.19324999774
2015-05-28 17:50:00,29394.795279110516,24184.028631341243,34581.307638512626
2015-05-28 18:00:00,29501.592838992692,24100.61917855339,34764.4326980507
2015-05-28 18:10:00,29629.506732672126,24295.968569434826,34889.57202693183
2015-05-28 18:20:00,29776.76729906802,24637.3361948596,34589.957647370175
2015-05-28 18:30:00,29941.10857570201,24653.093874221144,34921.06011227598
2015-05-28 18:40:00,30119.80033027914,24858.365094722252,35614.27623424894
2015-05-28 18:50:00,30309.69233227873,25080.750220261954,35623.94356588653
2015-05-28 19:00:00,30507.269928678106,25196.84588020592,35709.38101297414
2015-05-28 19:10:00,30708.719661143143,25699.430745306396,35967.113082883145
2015-05-28 19:20:00,30910.00337286598,25601.035106279494,36190.40437065945
2015-05-28 19:30:00,31106.93900344691,25927.252012661185,35897.234622569566
2015-05-28 19:40:00,31295.28607404044,26084.449132719354,36551.592584840204
2015-05-28 19:50:00,31470.83371965549,26366.82714155445,37038.520687214455
2015-05-28 20:00:00,31629.489042476052,26117.743121809373,36764.906695162885
2015-05-28 20:10:00,31767.36354131495,26822.527673422286,36771.59761601054
2015-05-28 20:20:00,31880.855410943062,26819.07563451865,36954.6713624718
2015-05-28 20:30:00,31966.72561479442,26197.764583995377,37630.39971383868
2015-05-28 20:40:00,32022.16579357448,26772.86453650032,37334.348089947394
2015-05-28 20:50:00,32044.85629424858,26648.026768113,37219.80982966304
2015-05-28 21:00:00,32033.012868731326,26759.18800738619,37082.95464323161
2015-05-28 21:10:00,31985.42090032302,26686.99595120495,37179.01971461529
2015-05-28 21:20:00,31901.456354193513,26881.603710268795,37376.178537431006
2015-05-28 21:30:00,31781.09301023578,26741.477936690804,36599.749684565075
2015-05-28 21:40:00,31624.895908007606,26550.01163087481,36935.17919192582
2015-05-28 21:50:00,31434.001309254716,26057.72693551619,36697.902740954996
2015-05-28 22:00:00,31210.083843237746,25984.657247922074,36555.13993101865
2015-05-28 22:10:00,30955.3118472957,25313.860978706438,36430.04373642913
2015-05-28 22:20:00,30672.29222253183,25738.99009093962,35703.072811199905
2015-05-28 22:30:00,30364.006403209853,24943.44413883009,35316.05241898845
2015-05-28 22:40:00,30033.739259493712,24410.335411841417,35363.7684812691
2015-05-28 22:50:00,29685.002927725578,24740.892908607027,34973.10639880798
2015-05-28 23:00:00,29321.457678997984,23843.16131605483,34820.101897880355
2015-05-28 23:10:00,28946.831984326294,23513.056095729968,34198.45126113385
2015-05-28 23:20:00,28564.84393352239,23225.63221806926,33834.96180156786
2015-05-28 23:30:00,28179.126083670304,22922.199550462956,34012.83126861818
2015-05-28 23:40:00,27793.155692925102,22669.590415217634,32749.917621992336
2015-05-28 23:50:00,27410.192099714095,22219.600115410827,33082.132670415514
2015-05-29 00:00:00,27033.222782235818,21777.905412261924,32896.46298375786
2015-05-29 00:10:00,26664.919346657916,21511.93368184988,32219.048089081898
2015-05-29 00:20:00,26307.604386699077,21075.10390035393,31541.452116160162
2015-05-29 00:30:00,25963.229823436086,20742.90760974556,30827.641730105723
2015-05-29 00:40:00,25633.366978444126,20164.425357816006,31189.70584153961
2015-05-29 00:50:00,25319.208290374645,19689.59778513659,30356.422488325246
2015-05-29 01:00:00,25021.580228047962,19658.10543246538,30093.610027374856
2015-05-29 01:10:00,24740.96663539487,19700.971718708315,29978.69948314092
2015-05-29 01:20:00,24477.54143254942,19884.395749595664,30169.825514961933
2015-05-29 01:30:00,24231.209339832676,19095.72789330747,29701.24321693372
2015-05-29 01:40:00,24001.653062012876,19036.064672751905,28901.423325721054
2015-05-29 01:50:00,23788.385202042566,18330.892327479203,28656.370760247406
2015-05-29 02:00:00,23590.803054489686,18559.847790872795,28978.333058120767
2015-05-29 02:10:00,23408.24436929477,18660.1733096373,28587.47764551213
2015-05-29 02:20:00,23240.042176395556,17914.68263565298,28455.88160036832
2015-05-29 02:30:00,23085.576818086458,17632.05157398886,28386.94020424348
2015-05-29 02:40:00,22944.323455510632,17781.812534825,28324.858386415064
2015-05-29 02:50:00,22815.893478224498,17613.85708188478,28265.450586325336
2015-05-29 03:00:00,22700.0684666067,17310.16754218454,27678.92429986119
2015-05-29 03:10:00,22596.825608277715,17413.713159103478,28221.70845894155
2015-05-29 03:20:00,22506.35375980442,17161.290265086984,27595.108475996072
2015-05-29 03:30:00,22429.059656492554,16979.35839725392,27939.876020298365
2015-05-29 03:40:00,22365.564097419385,16870.995149093622,27758.584943091464
2015-05-29 03:50:00,22316.688261253927,17482.900439746943,28014.4714377493
2015-05-29 04:00:00,22283.430630018916,16791.79602053942,27342.593441936737
2015-05-29 04:10:00,22266.935303715574,17048.093281067908,27240.897475386762
2015-05-29 04:20:00,22268.45276681688,16900.590694511884,27343.37555410294
2015-05-29 04:30:00,22289.29441322443,17072.947561371864,27513.947485953602
2015-05-29 04:40:00,22330.78233794346,17266.883365702124,27425.03045647675
2015-05-29 04:50:00,22394.19605916727,17198.977799788154,27677.46245489653
2015-05-29 05:00:00,22480.71793596096,16922.24998177706,27312.420589544257
2015-05-29 05:10:00,22591.379092992785,17156.50519438677,27730.224797094023
2015-05-29 05:20:00,22727.007652655528,17594.94844220717,28052.103670463635
2015-05-29 05:30:00,22888.18100913903,17210.452318080577,28061.79977503491
2015-05-29 05:40:00,23075.18375521726,17877.063569383252,28194.93204953885
2015-05-29 05:50:00,23287.97270410563,17862.88946750156,28638.119889990176
2015-05-29 06:00:00,23526.150227657745,18315.08160414176,28916.25513664818
2015-05-29 06:10:00,23788.946883287674,18986.317866847952,28747.43723390666
2015-05-29 06:20:00,24075.21401085775,19136.177149855306,29623.015838948417
2015-05-29 06:30:00,24383.42668065807,19381.159055763757,29770.836333602605
2015-05-29 06:40:00,24711.697051768286,19164.43452515168,29844.078997220124
2015-05-29 06:50:00,25057.79788072044,19908.022194489826,30176.266609410388
2015-05-29 07:00:00,25419.19561388887,20129.515631122133,30737.624152867767
2015-05-29 07:10:00,25793.092194084522,20758.003687409415,31557.320098760556
2015-05-29 07:20:00,26176.4744552991,21271.62296254175,31384.093749343043
2015-05-29 07:30:00,26566.169735821757,21148.113149595898,31733.61633717795
2015-05-29 07:40:00,26958.906162387942,21349.301840540902,32707.128937803835
2015-05-29 07:50:00,27351.375903090524,22121.48972278316,32830.24902827045
2015-05-29 08:00:00,27740.299608172878,22424.771680342994,33012.58498242039
2015-05-29 08:10:00,28122.490214160778,23006.081600787555,33403.71501201316
2015-05-29 08:20:00,28494.914311237677,23008.70328293904,33732.44480598372
2015-05-29 08:30:00,28854.74935313952,23444.143332556207,34054.11658185163
2015-05-29 08:40:00,29199.435109381753,24171.038784971515,34585.493350020435
2015-05-29 08:50:00,29526.717947627174,24043.28517445538,34884.030958629344
2015-05-29 09:00:00,29834.68674388469,24660.42325238979,35145.84709762481
2015-05-29 09:10:00,30121.79948684022,24869.946034828023,35608.26685998255
2015-05-29 09:20:00,30386.899917047474,25061.85327100023,35535.24052152713
2015-05-29 09:30:00,30629.223855145952,25575.93219056498,35854.659179198425
2015-05-29 09:40:00,30848.395182200224,25343.642906442215,36074.656215046125
2015-05-29 09:50:00,31044.411751730826,25601.366334301,35939.54887831434
2015-05-29 10:00:00,31217.621820490145,25812.08722382047,36646.014343630035
2015-05-29 10:10:00,31368.691865754477,26044.903120664167,36546.77117413956
2015-05-29 10:20:00,31498.56692009085,26667.578099500162,36815.05967744672
2015-05-29 10:30:00,31608.424771747486,26610.989619168467,37010.83621690055
2015-05-29 10:40:00,31699.625561730136,25864.445573079138,36872.47575729685
2015-05-29 10:50:00,31773.658435723773,26315.11759389089,36832.10153327581
2015-05-29 11:00:00,31832.086989041243,26218.224695313067,37081.72203595298
2015-05-29 11:10:00,31876.495264732886,26777.23273423585,37300.89230104217
2015-05-29 11:20:00,31908.436032130016,26795.231961277816,37183.52082389338
2015-05-29 11:30:00,31929.382987143883,26900.838315170226,36820.10928555844
2015-05-29 11:40:00,31940.68837434048,26486.578862803002,37276.66515241032
2015-05-29 11:50:00,31943.547346174808,26646.573570530072,37411.23854514612
2015-05-29 12:00:00,31938.970144962826,26618.072148215288,37359.539118283414
2015-05-29 12:10:00,31927.762930505487,26793.944164233435,36835.6892339968
2015-05-29 12:20:00,31910.517787706583,26682.991749497516,37086.19962432037
2015-05-29 12:30:00,31887.612140850473,26686.97095401748,37049.78684916869
2015-05-29 12:40:00,31859.217487772457,26750.978896422344,37325.36573156292
2015-05-29 12:50:00,31825.317055356576,26721.76868955604,37392.72011919282
2015-05-29 13:00:00,31785.731677312786,26177.70727839569,37036.27995550636
2015-05-29 13:10:00,31740.15291756701,26549.55118642162,37118.40485643265
2015-05-29 13:20:00,31688.182214809098,26472.85767854701,36998.74104409057
2015-05-29 13:30:00,31629.37461429798,26533.583794876384,37030.04310935546
2015-05-29 13:40:00,31563.285488418926,26426.519001352597,36817.85965107976
2015-05-29 13:50:00,31489.51853480218,26460.398391299485,36974.52525988714
2015-05-29 14:00:00,31407.77328042336,25984.128350592156,36931.33737348609
2015-05-29 14:10:00,31317.890318155216,26106.9213453353,36296.739854016756
2015-05-29 14:20:00,31219.892556395313,25951.85293073095,36188.08674508977
2015-05-29 14:30:00,31114.020871697987,26041.610689342317,36591.78786569638
2015-05-29 14:40:00,31000.762717456375,26076.490021307534,36299.11078076082
2015-05-29 14:50:00,30880.872451505722,25475.50020680346,36319.49530541828
2015-05-29 15:00:00,30755.382398468806,25088.778174670668,35995.22630685296
2015-05-29 15:10:00,30625.60394654151,25522.373729176954,36432.223840098166
2015-05-29 15:20:00,30493.118292741023,25245.902588642322,35688.675146983245
2015-05-29 15:30:00,30359.756776365262,25045.823874155296,35825.1016007982
2015-05-29 15:40:00,30227.571074154566,25186.688557291774,35603.4100977789
2015-05-29 15:50:00,30098.793862032726,24705.149738541873,35113.52189269112
2015-05-29 16:00:00,29975.79086046428,24414.682073355503,35254.14871123826
2015-05-29 16:10:00,29861.005473646008,24489.30898714314,35260.47183232167
2015-05-29 16:20:00,29756.89748977096,24361.20679243985,34906.4441603729
2015-05-29 16:30:00,29665.877525943582,24609.771164997517,34872.77982133846
2015-05-29 16:40:00,29590.239067992865,24153.910255603274,34819.02701791945
2015-05-29 16:50:00,29532.09007164438,24564.394774459663,34683.21162080081
2015-05-29 17:00:00,29493.28614509449,24216.09552313832,34760.35323299395
2015-05-29 17:10:00,29475.367330698664,23970.691566601523,34416.3659872465
2015-05-29 17:20:00,29479.500438537434,23879.570891552044,34760.83727281468
2015-05-29 17:30:00,29506.428760637657,24349.26026648557,34746.12179035303
2015-05-29 17:40:00,29556.430816091575,24497.830002458468,34703.92009570756
2015-05-29 17:50:00,29629.289546589716,24202.715631701652,35213.18913053006
2015-05-29 18:00:00,29724.273106811368,24640.89533922018,34803.766963311755
2015-05-29 18:10:00,29840.128083458927,24714.859391232745,34985.2307565723
2015-05-29 18:20:00,29975.085636324417,24597.425313375858,34951.90210327542
2015-05-29 18:30:00,30126.880698534656,24824.690644458562,35439.07525495356
2015-05-29 18:40:00,30292.784007938742,25158.45416196696,35583.29734983724
2015-05-29 18:50:00,30469.646379077643,25775.80627637361,35616.7299649177
2015-05-29 19:00:00,30653.954278999205,25352.19676769096,35496.392949561035
2015-05-29 19:10:00,30841.89544457783,25729.65303751319,36033.42665108675
2015-05-29 19:20:00,31029.43298935354,25635.31198232731,36265.13576641448
2015-05-29 19:30:00,31212.3861984797,25927.423249544336,36905.813384697976
2015-05-29 19:40:00,31386.516014175344,25990.539566145493,36726.76779747904
2015-05-29 19:50:00,31547.613067581093,26401.396188519415,36620.37780917553
2015-05-29 20:00:00,31691.586032584455,26536.190269978677,37033.77839382534
2015-05-29 20:10:00,31814.548054772753,26312.981408794327,36902.178780222486
2015-05-29 20:20:00,31912.89905119597,26579.67880851366,36801.912616323505
2015-05-29 20:30:00,31983.40178249255,26435.01151783364,37014.57870868271
2015-05-29 20:40:00,32023.24976178014,26889.408512801885,36687.59110123333
2015-05-29 20:50:00,32030.125283340883,27166.349251906424,37175.5108554298
2015-05-29 21:00:00,32002.246121197517,26976.826995245956,37483.678430337066
2015-05-29 21:10:00,31938.399755408627,26832.124387711392,37606.37349898566
2015-05-29 21:20:00,31837.96432231217,26704.931242363447,37355.529266956255
2015-05-29 21:30:00,31700.91584720338,26182.411723732293,36747.25986344427
2015-05-29 21:40:00,31527.82168902996,26518.158697325856,36969.35006078171
2015-05-29 21:50:00,31319.82050239748,26381.27098252738,36813.72837393182
2015-05-29 22:00:00,31078.589383280938,26081.56625844196,36316.42804690652
2015-05-29 22:10:00,30806.299208360255,25388.592427545187,36420.15823503042
2015-05-29 22:20:00,30505.55949092502,25516.27094003225,35759.03769160518
2015-05-29 22:30:00,30179.354350130394,24688.158184344775,35347.815829952015
2015-05-29 22:40:00,29830.971412650506,24680.929020219362,35073.07960096806
2015-05-29 22:50:00,29463.925643013034,24408.290109123944,34420.855350095866
2015-05-29 23:00:00,29081.880211736887,24062.457761044,34616.61772995519
2015-05-29 23:10:00,28688.566559865663,23300.470136471224,33879.17053765048
2015-05-29 23:20:00,28287.70581713193,22974.783237936408,33509.48722910422
2015-05-29 23:30:00,27882.933650971514,22682.826618301635,33146.20339348414
2015-05-29 23:40:00,27477.730498163975,22394.795510823307,32577.966525064166
2015-05-29 23:50:00,27075.358944788524,21511.242123485055,32454.81006776065
2015-05-30 00:00:00,26678.80978490586,21656.119876784887,31823.283724500026
2015-05-30 00:10:00,26290.758007562607,20919.602702163564,31941.416042399684
2015-05-30 00:20:00,25913.52965631411,20691.96709557575,31361.647415447675
2015-05-30 00:30:00,25549.08016819583,20081.675238950433,30796.793399639286
2015-05-30 00:40:00,25198.984446229755,20063.85649639225,30795.96995091492
2015-05-30 00:50:00,24864.43857494974,19555.898382086725,30146.38929443511
2015-05-30 01:00:00,24546.27273366462,19347.725573555694,29749.09633405076
2015-05-30 01:10:00,24244.974539733223,19466.13610960868,29395.22083336433
2015-05-30 01:20:00,23960.721749312514,18860.446046530917,29386.355748695896
2015-05-30 01:30:00,23693.422980522595,18268.940920576406,28721.710055023406
2015-05-30 01:40:00,23442.7648969751,18303.440296665878,28457.634333939764
2015-05-30 01:50:00,23208.26412022656,17779.279772198366,28714.20057806161
2015-05-30 02:00:00,22989.322023270477,17843.13141909707,28300.994815510883
2015-05-30 02:10:00,22785.280492532307,17773.56086069595,28060.551128232386
2015-05-30 02:20:00,22595.476751780276,17318.37432116849,27684.88637017701
2015-05-30 02:30:00,22419.295394201163,17034.24082248137,27769.923163258503
2015-05-30 02:40:00,22256.215887124315,17032.50756187008,27523.151939778705
2015-05-30 02:50:00,22105.853981132754,16825.009333651527,26741.03625323979
2015-05-30 03:00:00,21967.99567134197,17151.003923300224,27425.134823502147
2015-05-30 03:10:00,21842.622612844578,16258.833970125705,27046.941129074097
2015-05-30 03:20:00,21729.92818129947,16633.30256288726,26838.51101457915
2015-05-30 03:30:00,21630.32368205146,16065.073539815321,26563.12036507291
2015-05-30 03:40:00,21544.4345335926,16289.36143996954,26688.112363505094
2015-05-30 03:50:00,21473.086582656775,16040.74750231681,26427.71262759564
2015-05-30 04:00:00,21417.283026855403,16293.376926952138,26689.22765900543
2015-05-30 04:10:00,21378.172728102083,15764.318404060248,26834.515253307145
2015-05-30 04:20:00,21357.01097804308,16296.04207948187,26327.835751072136
2015-05-30 04:30:00,21355.114021790083,16338.21069475324,26861.843644598823
2015-05-30 04:40:00,21373.80884853655,15978.974136696264,26431.93009139033
2015-05-30 04:50:00,21414.379912473658,16388.736690665122,26861.70421514954
2015-05-30 05:00:00,21478.014549122814,16102.085425608782,26639.573932093615
2015-05-30 05:10:00,21565.74889897063,16255.190943331227,26673.374659474197
2015-05-30 05:20:00,21678.4161385111,16291.833609636218,26775.911427778196
2015-05-30 05:30:00,21816.598752680005,16514.752191937303,27211.34655167972
2015-05-30 05:40:00,21980.586460763465,16526.416714190385,27019.024613901078
2015-05-30 05:50:00,22170.34123672925,16958.01564935808,27202.669696318095
2015-05-30 06:00:00,22385.470646571513,17150.378964186322,27460.699132145957
2015-05-30 06:10:00,22625.21047299326,17012.87733546486,28101.843370653
2015-05-30 06:20:00,22888.41731232979,17451.998612046475,28071.54997189937
2015-05-30 06:30:00,23173.57151983654,18085.63909923251,28432.028805862737
2015-05-30 06:40:00,23478.790567581993,17930.97807088469,28659.330544449873
2015-05-30 06:50:00,23801.852551572767,18582.00039365691,28884.88051369751
2015-05-30 07:00:00,24140.229282623975,18942.02650042444,29632.151103885655
2015-05-30 07:10:00,24491.12809162509,19174.522511428026,29577.06089525552
2015-05-30 07:20:00,24851.541222877437,19282.829318534838,30150.35577944849
2015-05-30 07:30:00,25218.301446330726,20321.745942134734,30135.173397273837
2015-05-30 07:40:00,25588.142338902864,19738.557714002673,30634.904346211177
2015-05-30 07:50:00,25957.76153808735,20876.23295725886,31440.20604416965
2015-05-30 08:00:00,26323.88517905099,21251.826834497784,31299.570188548805
2015-05-30 08:10:00,26683.331699053993,21496.589097137865,31639.65061667962
2015-05-30 08:20:00,27033.07320257131,21742.793017747194,32484.687049748238
2015-05-30 08:30:00,27370.29266985523,22139.19518267409,32415.572252046633
2015-05-30 08:40:00,27692.435407773588,22400.13864262917,32732.007880233556
2015-05-30 08:50:00,27997.253330529104,22327.67734549784,33540.04404944903
2015-05-30 09:00:00,28282.840868915595,23010.642862861987,33465.2467196145
2015-05-30 09:10:00,28547.6615720484,23303.115639608004,33963.12993664309
2015-05-30 09:20:00,28790.56474650886,23809.701458013562,33813.59470947425
2015-05-30 09:30:00,29010.791781709864,23870.93902202867,34630.540365793466
2015-05-30 09:40:00,29207.97212960871,23844.516266714618,34544.31575663356
2015-05-30 09:50:00,29382.109214931632,23635.509478027005,34553.95540327464
2015-05-30 10:00:00,29533.5568644164,24018.146197530004,35077.96113312028
2015-05-30 10:10:00,29662.987122588573,24421.74318927368,34971.662594726346
2015-05-30 10:20:00,29771.35058504925,24441.446989553624,35182.309091719326
2015-05-30 10:30:00,29859.830597346147,24497.087213598512,35348.473729128666
2015-05-30 10:40:00,29929.792850386923,24681.725384357735,35030.00045594328
2015-05-30 10:50:00,29982.732031056672,24720.30801391082,35504.862478362775
2015-05-30 11:00:00,30020.217265456602,24509.562955030564,35185.710132339256
2015-05-30 11:10:00,30043.83811543487,24774.586679814347,35627.49662007915
2015-05-30 11:20:00,30055.152855867324,24638.981445100104,35448.735495063345
2015-05-30 11:30:00,30055.640673035105,24206.14434640903,35161.05219555592
2015-05-30 11:40:00,30046.659285516245,25035.876480717463,34927.26473861673
2015-05-30 11:50:00,30029.40930172014,25024.120906718934,35494.42809596469
2015-05-30 12:00:00,30004.9064001741,24672.068535765953,34746.82419540367
2015-05-30 12:10:00,29973.962156005022,24473.434897221327,35564.61251084391
2015-05-30 12:20:00,29937.174046670567,24770.328131163114,35132.62570868349
2015-05-30 12:30:00,29894.9248648048,24650.78182669766,35003.93820831045
2015-05-30 12:40:00,29847.391450965053,24590.93508434782,35094.69371627472
2015-05-30 12:50:00,29794.562347525476,24748.620168292204,35161.963647082535
2015-05-30 13:00:00,29736.263674832306,24101.090722909434,34495.38524693021
2015-05-30 13:10:00,29672.192253367288,24799.713298538463,34977.16149877057
2015-05-30 13:20:00,29601.954746484513,24419.84833355263,34388.795257968195
2015-05-30 13:30:00,29525.111390823844,24045.369188473967,34622.97061702709
2015-05-30 13:40:00,29441.22271546558,24711.687401126826,34664.604958861775
2015-05-30 13:50:00,29349.897538420984,24072.85082309081,34572.108118880715
2015-05-30 14:00:00,29250.840469319355,24113.79306165124,34557.82085545201
2015-05-30 14:10:00,29143.897144381954,23570.732976449817,34566.64122460916
2015-05-30 14:20:00,29029.09547481328,23615.67878989201,34240.8734045261
2015-05-30 14:30:00,28906.681297592575,23503.869666172446,34338.406745602246
2015-05-30 14:40:00,28777.146983130515,23150.858158210976,34368.33988864959
2015-05-30 14:50:00,28641.251761178984,23367.61601329949,33906.57793653254
2015-05-30 15:00:00,28500.032781605085,23258.02095321941,33625.89433777854
2015-05-30 15:10:00,28354.806210140574,23064.779186496882,33492.76523551043
2015-05-30 15:20:00,28207.15797199753,22776.681748571435,33477.03099908355
2015-05-30 15:30:00,28058.92408371643,22577.497325259494,33509.5458863641
2015-05-30 15:40:00,27912.160847320232,22651.512149070557,33348.189501933644
2015-05-30 15:50:00,27769.10551057976,22381.55592931257,33098.37964023043
2015-05-30 16:00:00,27632.12831062859,21690.9372956426,32742.134948372834
2015-05-30 16:10:00,27503.67711242962,22433.537575539816,32663.288474265646
2015-05-30 16:20:00,27386.216107122695,22079.19843571469,32866.25515923132
2015-05-30 16:30:00,27282.16025593404,22278.84860266383,32510.536274210317
2015-05-30 16:40:00,27193.80732859992,22476.620150057195,32841.06731284475
2015-05-30 16:50:00,27123.269503214462,21927.67233426263,32446.930799924794
2015-05-30 17:00:00,27072.40654746638,21683.615619587763,32192.04609072615
2015-05-30 17:10:00,27042.762599178463,22030.927343137424,32624.597350663655
2015-05-30 17:20:00,27035.50849855012,21894.565275935798,32109.7296450727
2015-05-30 17:30:00,27051.391501131693,21817.57862052651,32213.515555396578
2015-05-30 17:40:00,27090.694021721396,21757.710106026756,32467.96039504478
2015-05-30 17:50:00,27153.202828710433,22063.41888574597,32380.84380385135
2015-05-30 18:00:00,27238.189833268792,22138.420595857137,32544.21514612072
2015-05-30 18:10:00,27344.40530720689,21891.455432638664,32408.0974394399
2015-05-30 18:20:00,27470.084022915526,22048.537467711736,32767.741093989083
2015-05-30 18:30:00,27612.96445245076,22477.644899101386,33235.573832670634
2015-05-30 18:40:00,27770.320797856682,21957.336047549445,33093.352162319876
2015-05-30 18:50:00,27939.007261802268,22680.311509648658,33096.709964592796
2015-05-30 19:00:00,28115.51362278114,22882.340042751683,33591.233845982715
2015-05-30 19:10:00,28296.030850810595,22755.69315777556,33478.7816166663
2015-05-30 19:20:00,28476.525213751764,23668.51632514432,33535.713531765374
2015-05-30 19:30:00,28652.819070828817,23062.6149778709,33636.38165739146
2015-05-30 19:40:00,28820.676357397708,23507.57668352534,33894.760508149964
2015-05-30 19:50:00,28975.890615574986,23606.376885092224,34506.65385520515
2015-05-30 20:00:00,29114.373347311757,23595.651066081424,34319.61646156123
2015-05-30 20:10:00,29232.24044232101,24164.743184739273,34445.61685334448
2015-05-30 20:20:00,29325.894476785998,24030.140576166617,34821.09772924413
2015-05-30 20:30:00,29392.10078488364,24100.483895841837,34568.732666459626
2015-05-30 20:40:00,29428.055366662767,24244.36131573185,34249.094360188705
2015-05-30 20:50:00,29431.442915821022,24395.69265524842,34584.93432116609
2015-05-30 21:00:00,29400.483517609482,23878.956462926482,34500.93563086383
2015-05-30 21:10:00,29333.966874157795,23922.37844296521,34404.185205831796
2015-05-30 21:20:00,29231.273254185755,23785.663168771698,34134.53163254498
2015-05-30 21:30:00,29092.38072462761,23885.257327363775,34099.765788483
2015-05-30 21:40:00,28917.85859479414,23297.628581837507,34046.33377797707
2015-05-30 21:50:00,28708.847377827566,23188.845076353547,34013.1754275951
2015-05-30 22:00:00,28467.025935354002,23098.851520954406,33547.415519840324
2015-05-30 22:10:00,28194.566816447328,22742.669480508714,33666.50637725056
2015-05-30 22:20:00,27894.08111288975,22720.631626928316,33129.91398877166
2015-05-30 22:30:00,27568.554427754738,22522.187656140202,32576.28682310668
2015-05-30 22:40:00,27221.27577624789,22223.656479618738,32636.09563134911
2015-05-30 22:50:00,26855.761416406684,21852.43532961627,32676.330210277883
2015-05-30 23:00:00,26475.67571527143,21251.213094243758,31810.810990110655
2015-05-30 23:10:00,26084.751214160537,20844.798834931385,31093.351382713645
2015-05-30 23:20:00,25686.710046106626,20246.450472851597,30824.06571980988
2015-05-30 23:30:00,25285.188783821628,20050.93514435898,30560.179793891482
2015-05-30 23:40:00,24883.66867163111,19684.689565566998,30745.125347467503
2015-05-30 23:50:00,24485.413004610047,19138.39700748684,29650.01404182025
2015-05-31 00:00:00,24093.413187232516,18797.92069214194,29334.909455237565
2015-05-31 00:10:00,23710.344719440833,18265.576881760942,28879.554941168528
